,PMCID,sentence_id,CONSORT_Item,labels,section,text,metamap_concepts,metamap_concepts_text,metamap_semantictypes
1392,PMC4145439,S43,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Study design,the primary objective of the study was to evaluate the efficacy of okz at different doses and administration frequencies compared with pbo.,"['C2603343', 'C0220825', 'C1421478', 'C1565156', 'C0043194', 'C0178602', 'C0031962', 'C1515981', 'C0439603', 'C2827976', 'C0001554', 'C1707887', 'C1705242', 'C1533734', 'C1280519']","['Different', 'Frequencies (time pattern)', 'Piperonyl Butoxide', 'Effectiveness', 'Evaluation', 'Trial Primary Objective', 'WAS protein, human', 'WAS gene', 'And', 'Efficacy Study', 'Dosage', 'Study', 'Administration procedure', 'Wiskott-Aldrich Syndrome', 'Administration occupational activities']","['tmco', 'ocac', ' orch', 'topp', 'idcn', 'hlca', 'gngm', 'qlco', 'qnco', 'bacs', 'hops', 'dsyn', 'resa', 'ftcn', ' phsu', ' aapp']"
1393,PMC4145439,S44,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Study design,"secondary objectives were to evaluate the safety, pharmacokinetics (pk), pharmacodynamics (pd) and immunogenicity of repeated doses of okz, and to assess the dose-response and exposure-response relationship of okz with efficacy.","['C1705630', 'C0871261', 'C0178602', 'C0031327', 'C1705187', 'C3540605', 'C0205436', 'C1706279', 'C1707887', 'C1516048', 'C1280519', 'C0243145', 'C0205341', 'C0851347', 'C0036043', 'C0175668', 'C0018017', 'C0439849', 'C0031328', 'C0027627', 'C1706817', 'C4054739', 'C2911692', 'C4554585', 'C1515981', 'C0332157', 'C1704632']","['Object Relationship', 'Exposure to', 'And', 'Response (communication)', 'Safety', 'Response process', 'Disease Response', 'Drug Kinetics', 'Effectiveness', 'Pharmacodynamics', 'second (number)', 'Assessed', 'Immunogenicity (package insert)', 'Safety Study', 'Concept Relationship', 'Repeat', 'Neoplasm Metastasis', 'Relationships', 'Dosage', 'Response (statement)', 'objective (goal)', 'Pharmacokinetic aspects', 'pharmacodynamic aspects', 'Secondary to', 'Efficacy Study', 'CDISC Relationship Class', 'Immunogenicity Study']","['fndg', 'biof', 'idcn', 'hcpp', 'phsf', 'inpr', 'qlco', 'qnco', 'orga', 'resa', 'neop', 'ftcn', 'menp', 'acty']"
1394,PMC4145439,S45,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Study design,an exploratory endpoint was to compare the efficacy and safety of okz with tcz.,"['C0036043', 'C2349179', 'C1515981', 'C1707887', 'C1705187', 'C2826544', 'C1280519']","['Endpoint Value Derivation Technique', 'Effectiveness', 'And', 'Efficacy Study', 'Safety', 'Safety Study', 'End Point']","['idcn', 'hcpp', 'qlco', 'qnco', 'resa']"
1395,PMC4145439,S46,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study design,"of the 398 patients enrolled in the study, 221 were randomised to 1 of 9 treatment arms (figure 1).",,,
1396,PMC4145439,S47,"['10', '8a']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Study design,randomisation was performed centrally using an interactive voice-response system.,"['C3888058', 'C4281800', 'C0042939', 'C1706817', 'C2911692', 'C0449913', 'C0871261', 'C1553451', 'C1704632', 'C1704675', 'C3244282']","['TelecommunicationCapabilities <voice>', 'System - kit', 'Voice G-code', 'System', 'Device system', 'Voice', 'Response (communication)', 'Response (statement)', 'Response process', 'Disease Response', 'Interaction']","['fndg', 'inpr', 'qlco', 'orga', 'orgf', 'ftcn', 'mnob', 'menp']"
1397,PMC4145439,S48,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Study design,"patients received either pbo or okz (60, 120 or 240 mg) every 4 weeks (q4w) or every 2 weeks (q2w), or 8 mg/kg tcz q4w.","['C3844638', 'C0031962', 'C1948061', 'C0030705']","['Piperonyl Butoxide', 'Patients', 'Every (qualifier)', 'Either']","['fndg', ' orch', 'qlco', 'hops', 'podg', ' phsu']"
1398,PMC4145439,S49,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Study design,"doses were selected in order to cover 35–75% of the maximal anticipated effect on das28(erythrocyte sedimentation rate, esr) at 12 weeks, or 45–85% of the maximal anticipated effect at 24 weeks, based on pk/pd analysis of previous study data.19 20","['C3811131', 'C0205156', 'C0178602', 'C4049713', 'C0205289', 'C0936012', 'C1705176', 'C3840775', 'C2348382', 'C1518681', 'C1280500', 'C0681873', 'C1882348', 'C0806909', 'C1705177', 'C1705175', 'C3889825', 'C1705178', 'C1176468', 'C1552607', 'C1619634', 'C1524024']","['Effect, Appearance', 'Borg Category-Ratio 10 Perceived Exertion Score 10', 'Maximal (qualifier value)', 'Maximum', 'Erythrocyte sedimentation rate measurement', 'analysis aspect', 'Order (action)', 'erythrocyte sedimentation rate result', 'Outcome of Therapy', 'Dosage', 'Effect', 'Anticipated', 'Order (document)', 'Act Relationship Subset - previous', 'Order (taxonomic)', 'research data', 'Analysis', 'Estrogen Receptor Measurement', 'Sequence of Planned Assessment Schedule', 'Previous', 'Permutation', 'Order (arrangement)']","['tmco', 'fndg', 'lbtr', 'clas', 'inpr', 'qnco', 'qlco', 'lbpr', 'resa', 'ftcn', 'acty']"
1399,PMC4145439,S50,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study design,figure 1 patient disposition.,,,
1400,PMC4145439,S51,['8b'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Study design,randomisation was stratified according to the number of prior failed tnf inhibitors (1 vs 2 or more).,"['C0243077', 'C0237753', 'C1448177', 'C0449788', 'C2826257', 'C0205172', 'C0332152', 'C0231175']","['Prior Medication Usage', 'More', 'Count of entities', 'inhibitors', 'TNF protein, human', 'Before', 'failed', 'Numbers']","['tmco', 'chvf', 'qnco', 'bacs', 'ftcn', ' aapp', 'evnt']"
1401,PMC4145439,S52,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study design,two safety follow-up visits were undertaken 6 and 12 weeks after the last study dose.,"['C1517741', 'C2603343', 'C0036043', 'C0178602', 'C1515981', 'C0545082', 'C0205448', 'C1512346', 'C1705187']","['Two', 'Patient Visit', 'Last', 'And', 'Dosage', 'Study', 'Safety', 'Safety Study', 'Visit']","['idcn', 'hcpp', 'hlca', 'qnco', 'qlco', 'bhvr', 'resa']"
1402,PMC4145439,S53,['11a'],"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study design,"to maintain blinding of the treatment, all patients received an intravenous infusion q4w and two 1.2 ml subcutaneous injections q2w.","['C0021440', 'C0087111', 'C1522326', 'C1272892', 'C3887704', 'C1705169', 'C0039798', 'C3538994', 'C0030705', 'C0021499', 'C0150108', 'C1515981', 'C1621368', 'C0205448', 'C0444868', 'C1533734']","['Intravenous Drip Route of Administration', 'Intravenous infusion procedures', 'Two', 'All', 'treatment - ActInformationManagementReason', 'Subcutaneous Injections', 'Treating', 'Treatment Epoch', 'And', 'therapeutic aspects', 'Patients', 'Intravenous infusion (product)', 'Blinded', 'Biomaterial Treatment', 'Administration procedure', 'Therapeutic procedure']","['bodm', 'topp', 'idcn', 'hlca', 'qnco', 'resa', 'podg', 'ftcn', 'cnce']"
1403,PMC4145439,S54,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study design,"tcz dose is the approved dose in europe by the ema,21 and the highest dose approved by the us food and drug administration (fda).18","['C4318614', 'C4553329', 'C0015176', 'C0205540', 'C0178602', 'C1515981', 'C1612111', 'C0041714', 'C1522410']","['United States Food and Drug Administration', 'Approved', 'And', 'Dosage', 'human MUC1 protein', 'Europe', 'European Medicines Agency', 'ETFA wt Allele', 'Highest']","['imft', 'gngm', 'idcn', 'orgt', ' irda', 'geoa', 'hcro', 'qnco', 'qlco', ' aapp']"
1404,PMC4145439,S55,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study design,patients who completed the study were eligible to receive okz in an open-label extension study (nct01296711).,"['C2827499', 'C3272598', 'C2603343', 'C0175566', 'C1880641', 'C0231448', 'C4551445', 'C0030705', 'C0181496', 'C1548635', 'C4522130']","['Label (document)', 'Human Cells, Tissues, and Cellular and Tissue-Based Products Labeling', 'Open', 'Labels (device)', 'WHO Temperature/Humidity Storage Condition', 'Patients', 'Study', 'Telephone Extension Number', 'Labeling Activity', 'Extension', 'Eligible']","['inpr', 'qlco', 'spco', 'resa', 'podg', 'ftcn', 'mnob', 'cnce', 'acty']"
1405,PMC4145439,S57,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patients,"this study population were individuals with active ra and an inadequate response to mtx, and at least one previous anti-tnf therapy.","['C1417487', 'C0205447', 'C0205156', 'C0871261', 'C1363945', 'C0205177', 'C3888249', 'C0087111', 'C0439856', 'C1448177', 'C0039798', 'C0205412', 'C1706817', 'C0025677', 'C1080058', 'C2911692', 'C1552607', 'C1515981', 'C1704632', 'C2348561', 'C3853793']","['Active License', 'MTX1 gene', 'And', 'active (HL7 RoleLink)', 'Response (communication)', 'Methotrexate', 'TNF protein, human', 'Unsatisfactory', 'Response process', 'Disease Response', 'Therapy Object (animal model)', 'Study Population (group)', 'Active', 'Response (statement)', 'One', 'Act Relationship Subset - previous', 'therapeutic aspects', 'This (eukaryote)', 'Previous', 'Inadequate (qualifier)', 'Therapeutic procedure']","['tmco', 'fndg', 'popg', 'gngm', 'topp', 'idcn', 'inpr', 'orch', 'qlco', 'qnco', 'bacs', 'orga', 'euka', 'ftcn', ' phsu', 'menp', ' aapp']"
1406,PMC4145439,S58,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patients,"patients were ≥18 years old, with adult-onset ra of at least 6 months duration (1987 american college of rheumatology (acr) classification criteria22) or a score of ≥6 by the acr/european league against rheumatism (eular) classification and diagnostic criteria for ra.23","['C0521124', 'C0678229', 'C0521125', 'C1535514', 'C4321252', 'C0009326', 'C1515941', 'C0206132', 'C0596070', 'C0449820', 'C0030705', 'C0008902', 'C0035435', 'C1412134', 'C0449238', 'C4050231', 'C0035452', 'C0008903', 'C0001675', 'C0239307', 'C0557806', 'C0679228', 'C1706450', 'C1515981', 'C0580836', 'C2926735', 'C0332162']","['European race', 'And', 'Classification of information', 'American College of Radiology', 'Onset of (contextual qualifier)', 'Age of Onset', 'Score', 'Adult', 'Rheumatology specialty', 'Rheumatism', 'Americas Ethnicity', 'against', 'Duration', 'college', 'Collagen Diseases', 'Duration (temporal concept)', 'Old', 'WWOX wt Allele', 'Patients', 'diagnostic criteria', 'Preposition For', 'Taxonomic', 'ADHD hyperactive symptoms mean score:Score:Pt:^Patient:Qn:Calculated', 'Legal Adult', 'ethnic european', 'ACR gene', 'Classification']","['tmco', 'ocac', 'gngm', 'clas', 'idcn', 'pros', 'inpr', 'orch', 'qnco', 'qlco', 'bmod', 'dsyn', ' phsu', 'podg', 'ftcn', 'mnob', 'popg', 'aggp', 'clna']"
1407,PMC4145439,S59,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patients,"eligible patients had tender joint count ≥6 (tjc; assessment of 68 joints) and swollen joint count ≥6 (sjc; assessment of 66 joints) and crp ≥1.2 times the upper limit of normal (uln), or esr >28 mm/h.","['C3811131', 'C3890735', 'C4553972', 'C0205307', 'C0231683', 'C0152031', 'C0030705', 'C4554549', 'C4554794', 'C1519815', 'C1516048', 'C0750480', 'C0439801', 'C2349209', 'C1548635', 'C1705566', 'C0240094', 'C4048285', 'C0022417', 'C1549649', 'C1282910', 'C1515981', 'C1261322', 'C0392905']","['Joints', 'C-Reactive Protein, human', 'Count Dosing Unit', 'Articular system', 'And', 'Evaluation procedure', 'Eligible', 'Tender joint:Anatomy:Point in time:^Patient:Nominal', 'Gait normal', 'Normal', 'Complete Response with Incomplete Platelet Recovery', 'Assessed', 'Count', 'Bound (value)', 'Limit - Amount class', 'Limited (extensiveness)', 'Joint tenderness', 'Patients', 'Joint swelling', 'Swollen joint:Anatomy:Point in time:^Patient:Nominal', 'Estrogen Receptor Measurement', 'How Often Felt Normal question', 'Upper', 'Upper Limit of Normal']","['clna', 'imft', 'fndg', 'idcn', 'bdsy', 'hlca', 'inpr', 'sosy', 'qnco', 'qlco', 'lbpr', 'bsoj', 'ftcn', 'podg', ' aapp', 'spco', 'cnce', 'acty']"
1408,PMC4145439,S60,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patients,patients were required to be on a stable dose of mtx and continued current steroids and nsaids.,"['C1417487', 'C0038317', 'C0025677', 'C1547311', 'C0030705', 'C0521116', 'C0178602', 'C1515981', 'C1705970', 'C0205360', 'C0003211']","['Steroids', 'Patient Condition Code - Stable', 'MTX1 gene', 'Anti-Inflammatory Agents, Non-Steroidal', 'Current (present time)', 'And', 'Dosage', 'Patients', 'Electrical Current', 'Methotrexate', 'Stable status']","['tmco', 'npop', 'gngm', 'idcn', 'inpr', 'orch', 'qnco', 'qlco', 'podg', ' phsu', 'phsu']"
1409,PMC4145439,S61,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patients,"major exclusion criteria included diagnoses of other inflammatory arthritis or a non-inflammatory type of arthritis that interfered with efficacy evaluations, functional capacity steinbrocker class iv,24 and prior exposure to il-6 inhibitors.","['C0332307', 'C0521102', 'C0220825', 'C0243077', 'C1998319', 'C1518422', 'C2698970', 'C0441888', 'C0003864', 'C2826257', 'C1515981', 'C0332157', 'C0333348', 'C4318856', 'C0680251', 'C1707887', 'C0332152', 'C0205164', 'C1280519']","['Effectiveness', 'Arthritis', 'Type - attribute', 'Exposure to', 'Exclusion Criteria', 'Prior Medication Usage', 'interferes with', 'And', 'Efficacy Study', 'inhibitors', 'Major <insect>', 'Before', 'Functional capacity', 'Canadian Cardiovascular Society Grading Scale Class IV', 'Class 4', 'Evaluation', 'inflammatory', 'Negation', 'Major']","['tmco', 'fndg', 'chvf', 'idcn', 'clas', 'hlca', 'inpr', 'qlco', 'dsyn', 'euka', 'resa', 'ftcn', 'evnt']"
1410,PMC4145439,S62,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patients,patients were not permitted to use dmards other than mtx within 12 weeks prior to screening (unless undertaking appropriate washout).,"['C1417487', 'C4554474', 'C1518422', 'C0025677', 'C0220909', 'C1710661', 'C1710032', 'C2826257', 'C0220908', 'C2348164', 'C1698960', 'C0030705', 'C1710477', 'C1548787', 'C1710031', 'C0332152', 'C2986829']","['Screening Study', 'research subject screening', 'Aspects of disease screening', 'Screening procedure', 'Trial Screening', 'MTX1 gene', 'Washout phase', 'Prior Medication Usage', 'Disease Screening', 'Appropriate', 'Patients', 'Screening', 'Methotrexate', 'Before', 'Tracer Clearance', 'Washout Period', 'Negation']","['tmco', 'gngm', 'hlca', 'orch', 'qlco', 'resa', 'podg', 'ftcn', 'diap', ' phsu', 'evnt']"
1411,PMC4145439,S63,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patients,"patients with a known risk of severe or major infections, or elevated levels at screening of creatinine, alanine aminotransferase (alt) or aspartate aminotransferase (ast), or reduced platelets, white blood cell count or neutrophil count were excluded.","['C1710032', 'C0205250', 'C3891303', 'C0441889', 'C3163633', 'C0205082', 'C1561535', 'C2348164', 'C0030705', 'C1698960', 'C0200633', 'C0023508', 'C0205309', 'C4050465', 'C4553172', 'C0427512', 'C1266129', 'C0220908', 'C4050466', 'C0392386', 'C1710031', 'C0010294', 'C0004002', 'C1415274', 'C0001899', 'C0220909', 'C0035647', 'C1415181', 'C1710477', 'C3887708', 'C4552904']","['Aspects of disease screening', 'Screening procedure', 'Borg Category-Ratio 10 Perceived Exertion Score 5', 'Alanine Aminotransferase 1, human', 'Alanine Transaminase', 'Atypical Lipoma', 'High', 'Aspartate Transaminase', 'Atlantic Standard Time', 'Trial Screening', 'White Blood Cell Count procedure', 'Creatinine, CTCAE', 'Elevated', 'Screening', 'Screening Study', 'Neutrophil count (procedure)', 'Severe Extremity Pain', 'GOT1 gene', 'Disease Screening', 'Patients', 'Antibiotic Lock Therapy', 'Levels (qualifier value)', 'Risk', 'White blood cell count laboratory result', 'research subject screening', 'Creatinine', 'Known', 'Severe (severity modifier)', 'Subject Risk', 'Decreased platelet count', 'GPT gene']","['tmco', 'fndg', 'lbtr', 'gngm', 'hlca', 'idcn', ' orch', 'enzy', 'topp', 'neop', 'inpr', 'qlco', 'bacs', 'lbpr', 'resa', 'podg', 'ftcn', 'diap', ' aapp', 'cnce']"
1412,PMC4145439,S65,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Efficacy analyses,"efficacy outcomes were assessed in the full analysis set (fas), consisting of all randomised patients who received at least one dose of study medication and had at least one post-baseline efficacy measurement.","['C0205447', 'C4284232', 'C0036849', 'C0168634', 'C0178602', 'C0687676', 'C3539897', 'C0242485', 'C0936012', 'C3272598', 'C0030705', 'C3244316', 'C1707887', 'C1415458', 'C1280519', 'C1705195', 'C0062074', 'C3469826', 'C0444868', 'C0013227', 'C0443225', 'C2603343', 'C1442488', 'C1515981', 'C1704687', 'C1524024', 'C1442518']","['set (group)', 'Set (Psychology)', 'And', 'HAC protocol', 'Study', 'Measurement', 'full', 'HADH gene', 'Post', 'Effectiveness', 'SLC35G1 gene', 'analysis aspect', 'Baseline', 'All', 'Dosage', 'Patients', 'One', 'Pharmaceutical Preparations', 'medication - HL7 publishing domain', 'BaseLine dental cement', 'Post Device', 'Medications', 'Analysis', 'Have', 'WHO Temperature/Humidity Storage Condition', 'Efficacy Study', 'Set scale']","['tmco', 'bodm', 'gngm', 'idcn', 'topp', 'inpr', 'qlco', 'qnco', 'phsu', 'resa', 'podg', 'ftcn', 'mnob', 'menp', 'cnce']"
1413,PMC4145439,S66,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Efficacy analyses,the primary efficacy endpoint was the change from baseline in das28(crp) at week 12.,"['C0443172', 'C3890735', 'C1705241', 'C1442488', 'C0205225', 'C2349179', 'C0168634', 'C0439230', 'C0392747', 'C4319952', 'C1707887', 'C2826544', 'C4048285', 'C1280519']","['C-Reactive Protein, human', 'BaseLine dental cement', 'Changing', 'Effectiveness', 'Endpoint Value Derivation Technique', 'Primary', 'Complete Response with Incomplete Platelet Recovery', 'Efficacy Study', 'Changed status', 'Change -- procedure', 'week', 'Delta (difference)', 'Baseline', 'End Point']","['tmco', 'imft', 'fndg', 'resa', 'topp', 'qnco', 'qlco', 'ftcn', 'bodm', ' aapp']"
1414,PMC4145439,S67,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Efficacy analyses,"secondary efficacy endpoints were acr20, acr50 and acr70 at week 12 for okz and pbo.","['C0027627', 'C0175668', 'C2349179', 'C0205436', 'C0439230', 'C0031962', 'C1515981', 'C1707887', 'C1280519']","['Piperonyl Butoxide', 'Effectiveness', 'Neoplasm Metastasis', 'Secondary to', 'second (number)', 'And', 'Efficacy Study', 'week', 'End Point']","['tmco', ' orch', 'idcn', 'qlco', 'qnco', 'hops', 'resa', 'neop', ' phsu']"
1415,PMC4145439,S68,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Efficacy analyses,"major exploratory analyses included: acr20/50/70 response rates (at weeks 1, 2, 4, 6, 8, 10 and 12), % of patients with das28(crp) <2.6 at weeks 2, 4, 8 and 12), tjc, sjc, clinical disease activity index (cdai) and the health assessment questionnaire-disability index (haq-di).","['C3890735', 'C0683448', 'C0332287', 'C1413248', 'C3273706', 'C3869583', 'C0451208', 'C2911692', 'C1706817', 'C0439230', 'C0030705', 'C0871261', 'C1515981', 'C0231170', 'C1704632', 'C4318856', 'C4048285', 'C0205164']","['C-Reactive Protein, human', 'disability', 'CDAN1 gene', 'In addition to', 'CDAN1 wt Allele', 'Complete Response with Incomplete Platelet Recovery', 'Health assessment questionnaire', 'And', 'week', 'Patients', 'Codependency Assessment Inventory', 'Disease Response', 'Response (communication)', 'Response (statement)', 'Response process', 'Major <insect>', 'Clinical disease activity index', 'Major']","['tmco', 'imft', 'fndg', 'gngm', 'idcn', 'inpr', 'qlco', 'orga', 'euka', 'ftcn', 'podg', ' aapp', 'menp']"
