file_id,section,sentence,predicted_labels
10214632,method,AU participants had come from regular class settings and had been identified by school personnel as within the average range of intelligence.,['0']
10214632,method,"Parents and subjects were questioned at each assessment phase about the nature and incidence of assistance received at home and school for their literacy problems, with no substantial dLHerences being reported between groups.",['0']
10214632,method,"Parents and subjects were also questioned about the nature of filter use, with 84% claiming to be wearing their filters for school literacy activities or for afterschool assignments.",['0']
10214632,measure,"A l l subjects were initially assessed for symptoms using the Scotopic Sensitivity Syndrome Screening manual (Irlen, 1991b ) by staff of the Special Education Centre.",['0']
10214632,measure,"This manual has three sections: (1) a questionnaire relating to reading and writing performance, light sensitivity, depth perception, and symptoms of eye strain; (2) a series of visual tasks; and (3) an assessment of the extent to which performance on these visual tasks and on reading tasks is improved by the use of coloured plastic overlays.",['6a']
10214632,measure,"This final assessment involves a 20-to 30-min, reading session to identify differences in rate, accuracy, and endurance for oral reading as well as reported changes in symptoms of eye strain.",['6a']
10214632,measure,"Validity stuhes of the Irlen Screening Manual have been undertaken by Haag (1984) , and Miller (1984) , who found significant differences on scores of all sections between readmg disabled and normally achieving students.",['0']
10214632,measure,"Tyrrell, et al.",['0']
10214632,measure,"(1995) reported a significant association between scores on the manual and reading achievement (p<.001), while Robinson, Hopkins, and Davies (1995) found 14 mo.",['0']
10214632,measure,difference in reading rate as well as 12 mo.,['0']
10214632,measure,difference in reading comprehension between high-and low-scoring subjects on a group screening version of the Irlen manual.,['0']
10214632,measure,The test-retest reliability of procedures for identhing the optimum colour was estimated by reassessing colour choice at the end of the first (3-or 4-mo.),['0']
10214632,measure,stage of the study.,['0']
10214632,measure,"No variations in the frequency and density of the colour identified as optimum were found for 76% of subjects, with minor (noncritical) changes in 19% of cases and major variations for 5 % of subjects.",['0']
10214632,measure,Further assessment at the end of the second stage (8 months) of the study indicated minor variation only in 8% of subjects.,['0']
10214632,measure,"On the basis of scores on the screening test, subjects were randomly placed into filter-using experimental groups (significant symptoms) or into a control group (few or no symptoms).",['0']
10214632,measure,"Within three weeks of screening on the Irlen manual, subjects with symptoms undertook a 2-hr.",['0']
10214632,measure,diagnostic analysis to ident~fy the specific frequency and density of coloured filters reported to reduce most distortions and provide most comfort.,['0']
10214632,measure,"At the time of this diagnostic analysis, all subjects were also tested on the Neale Analysis of Reading Ability Form 1 (Neale, 1988) , which has two parallel forms, each with six passages graded in difficulty to form a continuous reading scale for children aged 6 to 13 years.",['0']
10214632,measure,Subjects' oral readings of the Neale passages were audiotaped for analysis of reading miscues.,['0']
10214632,measure,"The analysis method was the same as that used by W f i c h , Prior, Cumming, and Spanos (1988) , who gave each miscue a score of 1, 2, or 3 for each of the following categories: (a) phonic similarity, (b) graphic similarity, (c) syntactic acceptability, (d) semantic acceptabhty, (e) retention of text meaning, and ( f ) self-correction.",['0']
