,PMCID,sentence_id,CONSORT_Item,labels,section,text
1622,PMC4431679,S54,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Study population and procedures,the vancomycin starting dose was 1 g twice daily.
1623,PMC4431679,S55,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Study population and procedures,"in both arms, treatment was adjusted to renal function; in the vancomycin arm, it was directed by serum concentrations to obtain drug trough concentrations between 10 and 20 mg/dl."
1624,PMC4431679,S56,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study population and procedures,the complete study protocol is available on request.
1625,PMC4431679,S57,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Study population and procedures,"treatment had to be administered for a minimum of seven days, following which the duration depended on the indication."
1626,PMC4431679,S58,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Study population and procedures,"concomitant antibiotics, other than the combination of vancomycin and co-trimoxazole, could be administered."
1627,PMC4431679,S59,['11a'],"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Study population and procedures,"after randomisation, no blinding was performed, but outcomes were adjudicated blinded to allocation."
1628,PMC4431679,S61,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Outcomes,"the primary efficacy outcome was clinical treatment failure at seven days and was a composite of death, persistence of fever (<38°c for two consecutive days and no increase above 38° after resolution was required to rule out persistence), persistence of hypotension (<90 mm hg systolic or need for vasopressor support), non-improving sequential organ failure assessment (sofa) score (for baseline sofa ≥3, a decrease of at least 30% was required; and for baseline sofa <3, a stable or decreased sofa score was required to rule out failure), or persistent bacteraemia on day 7."
1629,PMC4431679,S62,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Outcomes,"blood cultures were repeated on day 2 for all patients with bacteraemia and daily thereafter for patients with persistent fever, persistent bacteraemia, or other signs of infection."
1630,PMC4431679,S63,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Outcomes,we also defined a primary safety outcome of all cause mortality at 30 days.
1631,PMC4431679,S64,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Outcomes,"secondary outcomes included failure or modification of treatment, comprising treatment failure (as defined) or antibiotic treatment modification; bacteriological failure, defined as growth of mrsa on day 7 cultures; persistence of bacteraemia at 48 hours; length of hospital admission; duration of fever, summing all days with at least one measurement of temperature 38°c or above until day 30; and development of resistance defined as acquisition of trimethoprim-sulfamethoxazole or vancomycin resistant s aureus or vancomycin resistant enterococci."
1632,PMC4431679,S65,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Outcomes,"adverse events included renal failure defined using rifle criteria,30 rash, leucopoenia, any diarrhoea and clostridium difficile associated diarrhoea, and other adverse events."
1633,PMC4431679,S67,['7a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Sample size and analysis,"to establish non-inferiority, we allowed a difference of up to 15% in the primary outcome."
1634,PMC4431679,S68,['7a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Sample size and analysis,"assuming a 30% treatment failure rate for both treatment groups, we needed a sample of 128 patients per arm for a one sided test to rule out the pre-specified difference in the 95% confidence interval of the difference between groups, allowing for 10% non-evaluable patients (α=0.05, β=0.8)."
1635,PMC4431679,S69,['7b'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Sample size and analysis,"we did interim analyses of the primary safety outcome after recruitment of one third and two thirds of patients, with stopping boundaries (two sided α level, p<0.01)."
1636,PMC4431679,S70,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,we did the primary analysis by intention to treat.
1637,PMC4431679,S71,['12b'],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,we did per protocol analysis for patients without exclusion criteria after randomisation who received allocated treatment for a minimum of seven days.
1638,PMC4431679,S72,['12b'],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,we did subgroup analysis for patients with mrsa bacteraemia.
1639,PMC4431679,S73,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,we used χ2 or fisher’s exact tests to compare categorical outcomes.
1640,PMC4431679,S74,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,"continuous outcomes were skewed, so we described them as medians and compared them by using a median difference, all with 95% confidence intervals.31"
1641,PMC4431679,S75,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,"we did multivariable analyses for the primary efficacy outcome, including the treatment arm as an independent variable."
1642,PMC4431679,S76,['12b'],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,we entered all variables significantly associated with the outcome on univariate analysis (p<0.05) and not correlated (spearman correlation >0.5) into a logistic regression analysis.
1643,PMC4431679,S77,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Sample size and analysis,we present risk ratios or odds ratios with 95% confidence intervals.
1644,PMC4469977,S100,['7a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Sample size,"we chose a difference of 0.5 standard deviations as being a clinically meaningful between group difference, as observational data suggested that ciclosporin was potentially more effective, but at higher cost, than prednisolone.19 20 21"
1645,PMC4469977,S101,['7a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Sample size,"as a result, we felt that a substantial treatment effect was necessary to justify a change in clinical practice."
1646,PMC4469977,S103,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,we prespecified all analyses in a statistical analysis plan.
1647,PMC4469977,S104,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,"analysis was conducted using intention to treat principles; defined as all randomised participants, excluding those with a later diagnosis determined to be something other than pyoderma gangrenosum."
1648,PMC4469977,S105,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,we included all participants with available data at both the baseline and the six week visit in the primary analysis.
1649,PMC4469977,S106,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,the impact of missing values was explored in sensitivity analysis.
1650,PMC4469977,S107,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,"a linear regression model was used to analyse differences between treatment groups for the primary outcome at six weeks, adjusting for the stratification variables."
1651,PMC4469977,S108,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,"secondary outcomes were analysed using cox regression models (for time to event outcomes); linear regression models for dermatology life quality index, eq-5d, and eq-vas (adjusted for baseline values), and for self reported pain (which were summarised using area under the curve); proportional odds models for ordered categorical outcomes; and logistic regression models for binary outcomes."
1652,PMC4469977,S109,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,all analyses were adjusted for the stratification variables.
1653,PMC4469977,S110,['12b'],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,"sensitivity analysis of the primary outcome and time to healing were further adjusted for additional baseline variables including age, sex, weight, size of recruiting centre and geographical region; missing data; and participants who switched randomised treatments or received the trial drugs in combination during the period of the trial."
1654,PMC4469977,S111,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,"we analysed adverse reactions that occurred during the trial according to the original randomised allocation, regardless of whether other drugs had been introduced before the adverse reaction."
1655,PMC4469977,S112,['12a'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Statistical analysis,"all statistical analyses were conducted using sas software, version 9.2 and r version 2.10.1."
1656,PMC4469977,S39,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Methods,the trial protocol has been published previously.11
1657,PMC4469977,S41,['3a'],"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Trial design and oversight,"we carried out a multicentre, parallel group, observer blind randomised controlled trial to compare the efficacy and safety of ciclosporin with that of prednisolone."
1658,PMC4469977,S42,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Trial design and oversight,participants gave written informed consent.
1659,PMC4469977,S43,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Trial design and oversight,oversight of the trial included a trial management group and independent trial steering and data monitoring committees.
1660,PMC4469977,S44,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Trial design and oversight,"patients suitable for topical treatment were entered into a parallel observational study, the results of which will be reported separately."
1661,PMC4469977,S46,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patient involvement,patients were involved in the design and conduct of this research.
1662,PMC4469977,S47,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patient involvement,"during the feasibility stage, priority of the research question, choice of outcome measures, and methods of recruitment were informed by discussions with patients through a focus group session and two structured interviews."
1663,PMC4469977,S48,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patient involvement,"during the trial, a patient joined the independent trial steering committee."
1664,PMC4469977,S49,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patient involvement,members of the uk dermatology clinical trials network also identified this research as being a priority area for clinicians treating patients with pyoderma gangrenosum.
1665,PMC4469977,S50,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Patient involvement,"once the trial has been published, participants will be informed of the results through a dedicated website (www.stopgaptrial.co.uk) and will be sent details of the results in a study newsletter suitable for a non-specialist audience."
1666,PMC4469977,S52,['4b'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Participants,recruitment took place at 39 hospitals in the united kingdom.
1667,PMC4469977,S53,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Participants,"participants were aged 18 years or more, with a diagnosis of pyoderma gangrenosum made by a recruiting dermatologist."
1668,PMC4469977,S54,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Participants,"histopathology is rarely pathognomonic for pyoderma gangrenosum, and many clinicians avoid biopsy because of the risk of an immunological reaction that results in ulcer extension at the biopsy site."
1669,PMC4469977,S55,['0'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Participants,"if the clinical diagnosis was uncertain, a biopsy was performed to exclude other diagnoses such as malignancy, granulomatous pyoderma gangrenosum, and arteritis, and advice was sought from an expert panel as necessary."
1670,PMC4469977,S56,['4a'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Participants,"we excluded patients with pustular or granulomatous variants of pyoderma gangrenosum (as they may respond differently to treatment, and measurement of a single ulcer was not possible); patients receiving oral prednisolone, ciclosporin, or intravenous immunoglobulin in the previous month; patients participating in another clinical trial; women who were pregnant, lactating, or at risk of pregnancy; patients with known hypersensitivity to either of the study treatments; patients with clinically important renal impairment or other pretreatment findings that would result in the investigator not using either of the study drugs; patients with malignant or premalignant disease; patients with a concurrent medical condition for which treatments might interfere with ongoing treatment or cause harm; and patients taking rosuvastatin or those who had received a live vaccine in the two weeks before randomisation."
1671,PMC4469977,S58,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Interventions,participants received oral prednisolone (brand chosen according to local practice) 0.75 mg/kg/day in a single dose or ciclosporin (neoral; novartis) 4 mg/kg/day in two divided doses.
1672,PMC4469977,S59,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Interventions,"as this was a pragmatic trial, the dose could be adjusted according to normal practice, to a maximum of 1 mg/kg/day for prednisolone and 5 mg/kg/day for ciclosporin.7 10"
1673,PMC4469977,S60,['5'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Interventions,topical treatment was prohibited during the trial.
1674,PMC4469977,S61,['3b'],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Interventions,a change to the protocol was made in august 2011 (after 82 participants had been enrolled) as bowel perforation was experienced by a participant receiving prednisolone 110 mg/day.
1675,PMC4469977,S62,['3b'],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Interventions,as a result we implemented ceiling doses of 75 mg/day for prednisolone and 400 mg/day for ciclosporin.
1676,PMC4469977,S64,"['8a', '8b', '10']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",Randomisation and blinding,"participants were randomised (1:1) to treatment allocation using a web based randomisation system hosted by nottingham clinical trials unit, using a computer generated pseudorandom list, with permuted blocks of randomly varying size between two and six (ralloc add-on12 for stata, tx)."
1677,PMC4469977,S65,['8b'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Randomisation and blinding,randomisation was stratified by target lesion size (<20 cm2; ≥20 cm2) and presence or absence of underlying systemic disease.
1678,PMC4469977,S66,['11a'],"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Randomisation and blinding,it was not possible to blind clinicians and participants to treatment allocation owing to resource limitations and the complexities of different dosing regimens and safety testing of the two drugs.
1679,PMC4469977,S67,['11a'],"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Randomisation and blinding,"as a result, clinicians and participants were informed of their treatment allocation once data had been irrevocably entered into the randomisation database."
1680,PMC4469977,S68,['11a'],"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Randomisation and blinding,"treatment allocation was concealed from the statistician and blinded assessors of the digital images until interventions were all assigned and recruitment, data collection, data cleaning, and blind analysis were complete."
1681,PMC4469977,S69,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Randomisation and blinding,assessors blind to the allocated treatment assessed the ulcer size and global treatment response from digital images of the target lesion.
1682,PMC4469977,S70,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Randomisation and blinding,"if digital images were not available, the assessors used physical measurements of the lesion taken during clinic visits and global response by the treating clinician."
1683,PMC4469977,S72,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Assessments,"clinic visits took place at baseline, week 2, and week 6 (primary outcome) and when the ulcer had healed (up to a maximum of six months)."
1684,PMC4469977,S73,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Assessments,patient reported outcomes were collected from daily diaries or postal questionnaires.
1685,PMC4469977,S74,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Assessments,"for participants whose pyoderma gangrenosum had healed, we assessed recurrence and time to recurrence from medical notes."
1686,PMC4469977,S76,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Digital image assessments,a template was photographed alongside the target ulcer to calibrate the image in the image analysis software (see supplementary figure).
1687,PMC4469977,S77,['6a'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Digital image assessments,"two trained assessors mapped the circumference of the lesion using verg videometry vev md software (vista medical, winnipeg, canada)."
